torch.compile disabled in this fork runtime path.
Using PyTorch SDPA attention backend.
GPU: NVIDIA GeForce RTX 4060 Ti
GPU VRAM: 16.0 GB
GPU CC: 8.9
GPU profile: ada-10-15gb
Consumer matrix support: yes
TF32: enabled
AMP dtype: torch.bfloat16
Vocab size: 8,192
Dataset: fineweb-edu
Muon compute dtype: torch.bfloat16 (matching AMP dtype)
Using cached autotune candidate: batch_size=8, checkpointing=on.
Attention backend: sdpa
torch.compile: disabled
Trying train candidate: batch_size=8, activation_checkpointing=enabled
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 4, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 256, 'window_pattern': 'SSSL', 'attention_backend': 'sdpa', 'use_activation_checkpointing': True, 'compute_dtype': torch.bfloat16, 'num_experts': 4, 'top_k_experts': 2, 'num_shared_experts': 1, 'expert_dim': 0, 'mhc_expansion': 2}
Parameter counts:
  wte                     : 2,097,152
  value_embeds            : 4,194,304
  lm_head                 : 2,097,152
  transformer_matrices    : 5,255,476
  scalars                 : 8
  moe_router              : 4,096
  moe_experts             : 2,097,152
  moe_shared              : 2,097,152
  total                   : 13,644,092
Estimated FLOPs per token: 5.984441e+07
Scaling AdamW LRs by 1/sqrt(256/768) = 1.732051
Time budget: 3000s
Gradient accumulation steps: 32

step 00000 (0.0%) | loss: 15.564512 | lrm: 1.00 | dt: 5973ms | tok/sec: 87,781 | mfu: 5.9% | epoch: 1 | remaining: 3000s    
step 00001 (0.0%) | loss: 15.564681 | lrm: 1.00 | dt: 5677ms | tok/sec: 92,351 | mfu: 6.3% | epoch: 1 | remaining: 3000s    
step 00002 (0.0%) | loss: 15.589953 | lrm: 1.00 | dt: 5800ms | tok/sec: 90,399 | mfu: 6.1% | epoch: 1 | remaining: 3000s    
step 00003 (0.0%) | loss: 15.195741 | lrm: 1.00 | dt: 5928ms | tok/sec: 88,436 | mfu: 6.0% | epoch: 1 | remaining: 3000s    
step 00004 (0.0%) | loss: 14.593418 | lrm: 1.00 | dt: 6037ms | tok/sec: 86,845 | mfu: 5.9% | epoch: 1 | remaining: 3000s    
step 00005 (0.0%) | loss: 13.832239 | lrm: 1.00 | dt: 6057ms | tok/sec: 86,561 | mfu: 5.9% | epoch: 1 | remaining: 3000s    
step 00006 (0.0%) | loss: 12.967300 | lrm: 1.00 | dt: 6151ms | tok/sec: 85,234 | mfu: 5.8% | epoch: 1 | remaining: 3000s    
step 00007 (0.0%) | loss: 12.741461 | lrm: 1.00 | dt: 6147ms | tok/sec: 85,285 | mfu: 5.8% | epoch: 1 | remaining: 3000s    
step 00008 (0.0%) | loss: 12.479944 | lrm: 1.00 | dt: 6151ms | tok/sec: 85,241 | mfu: 5.8% | epoch: 1 | remaining: 3000s    
step 00009 (0.0%) | loss: 12.230542 | lrm: 1.00 | dt: 6112ms | tok/sec: 85,779 | mfu: 5.8% | epoch: 1 | remaining: 3000s    
step 00010 (0.0%) | loss: 11.988004 | lrm: 1.00 | dt: 6137ms | tok/sec: 85,432 | mfu: 5.8% | epoch: 1 | remaining: 3000s    
step 00011 (0.0%) | loss: 11.764614 | lrm: 1.00 | dt: 6109ms | tok/sec: 85,816 | mfu: 5.8% | epoch: 1 | remaining: 2994s    
step 00012 (0.2%) | loss: 11.984340 | lrm: 1.00 | dt: 6123ms | tok/sec: 85,625 | mfu: 5.8% | epoch: 1 | remaining: 2988s    
step 00013 (0.4%) | loss: 12.135937 | lrm: 1.00 | dt: 6106ms | tok/sec: 85,865 | mfu: 5.8% | epoch: 1 | remaining: 2982s    
step 00014 (0.6%) | loss: 12.240814 | lrm: 1.00 | dt: 6116ms | tok/sec: 85,727 | mfu: 5.8% | epoch: 1 | remaining: 2976s    
step 00015 (0.8%) | loss: 12.279143 | lrm: 1.00 | dt: 6122ms | tok/sec: 85,635 | mfu: 5.8% | epoch: 1 | remaining: 2969s    
step 00016 (1.0%) | loss: 12.038953 | lrm: 1.00 | dt: 6103ms | tok/sec: 85,905 | mfu: 5.8% | epoch: 1 | remaining: 2963s    
step 00017 (1.2%) | loss: 11.825674 | lrm: 1.00 | dt: 6152ms | tok/sec: 85,222 | mfu: 5.8% | epoch: 1 | remaining: 2957s    
step 00018 (1.4%) | loss: 11.657960 | lrm: 1.00 | dt: 6148ms | tok/sec: 85,273 | mfu: 5.8% | epoch: 1 | remaining: 2951s    
step 00019 (1.6%) | loss: 11.432964 | lrm: 1.00 | dt: 6178ms | tok/sec: 84,862 | mfu: 5.7% | epoch: 1 | remaining: 2945s    
step 00020 (1.8%) | loss: 11.229795 | lrm: 1.00 | dt: 6141ms | tok/sec: 85,375 | mfu: 5.8% | epoch: 1 | remaining: 2939s    
step 00021 (2.0%) | loss: 11.048047 | lrm: 1.00 | dt: 6167ms | tok/sec: 85,019 | mfu: 5.8% | epoch: 1 | remaining: 2933s    
step 00022 (2.2%) | loss: 10.869459 | lrm: 1.00 | dt: 6183ms | tok/sec: 84,794 | mfu: 5.7% | epoch: 1 | remaining: 2926s    
step 00023 (2.5%) | loss: 10.698087 | lrm: 1.00 | dt: 6184ms | tok/sec: 84,779 | mfu: 5.7% | epoch: 1 | remaining: 2920s    
step 00024 (2.7%) | loss: 10.517140 | lrm: 1.00 | dt: 6190ms | tok/sec: 84,705 | mfu: 5.7% | epoch: 1 | remaining: 2914s    
step 00025 (2.9%) | loss: 10.303764 | lrm: 1.00 | dt: 6163ms | tok/sec: 85,068 | mfu: 5.8% | epoch: 1 | remaining: 2908s    
step 00026 (3.1%) | loss: 9.971612 | lrm: 1.00 | dt: 6166ms | tok/sec: 85,026 | mfu: 5.8% | epoch: 1 | remaining: 2902s    
step 00027 (3.3%) | loss: 9.547249 | lrm: 1.00 | dt: 6368ms | tok/sec: 82,334 | mfu: 5.6% | epoch: 1 | remaining: 2895s    
step 00028 (3.5%) | loss: 9.155822 | lrm: 1.00 | dt: 6185ms | tok/sec: 84,769 | mfu: 5.7% | epoch: 1 | remaining: 2889s    
step 00029 (3.7%) | loss: 8.806848 | lrm: 1.00 | dt: 6168ms | tok/sec: 85,004 | mfu: 5.8% | epoch: 1 | remaining: 2883s    
step 00030 (3.9%) | loss: 8.501567 | lrm: 1.00 | dt: 6131ms | tok/sec: 85,517 | mfu: 5.8% | epoch: 1 | remaining: 2877s    
step 00031 (4.1%) | loss: 8.227601 | lrm: 1.00 | dt: 6193ms | tok/sec: 84,664 | mfu: 5.7% | epoch: 1 | remaining: 2871s    
step 00257 (50.7%) | loss: 3.752394 | lrm: 0.62 | dt: 6167ms | tok/sec: 85,015 | mfu: 5.8% | epoch: 1 | remaining: 1474s    
step 00258 (50.9%) | loss: 3.770385 | lrm: 0.61 | dt: 6163ms | tok/sec: 85,064 | mfu: 5.8% | epoch: 1 | remaining: 1468s    
step 00259 (51.1%) | loss: 3.777817 | lrm: 0.61 | dt: 6170ms | tok/sec: 84,977 | mfu: 5.8% | epoch: 1 | remaining: 1462s    
step 00260 (51.3%) | loss: 3.767333 | lrm: 0.61 | dt: 6178ms | tok/sec: 84,866 | mfu: 5.7% | epoch: 1 | remaining: 1456s    
step 00261 (51.5%) | loss: 3.755477 | lrm: 0.61 | dt: 6164ms | tok/sec: 85,055 | mfu: 5.8% | epoch: 1 | remaining: 1449s    
step 00262 (51.7%) | loss: 3.765663 | lrm: 0.60 | dt: 6181ms | tok/sec: 84,816 | mfu: 5.7% | epoch: 1 | remaining: 1443s    
step 00263 (51.9%) | loss: 3.774696 | lrm: 0.60 | dt: 6166ms | tok/sec: 85,035 | mfu: 5.8% | epoch: 1 | remaining: 1437s    
step 00264 (52.1%) | loss: 3.780311 | lrm: 0.60 | dt: 6169ms | tok/sec: 84,990 | mfu: 5.8% | epoch: 1 | remaining: 1431s    
step 00265 (52.3%) | loss: 3.768123 | lrm: 0.60 | dt: 6181ms | tok/sec: 84,826 | mfu: 5.7% | epoch: 1 | remaining: 1425s    
step 00266 (52.5%) | loss: 3.775710 | lrm: 0.59 | dt: 6174ms | tok/sec: 84,922 | mfu: 5.7% | epoch: 1 | remaining: 1419s    
step 00267 (52.7%) | loss: 3.754799 | lrm: 0.59 | dt: 6180ms | tok/sec: 84,839 | mfu: 5.7% | epoch: 1 | remaining: 1412s    
step 00268 (52.9%) | loss: 3.744147 | lrm: 0.59 | dt: 6168ms | tok/sec: 85,004 | mfu: 5.8% | epoch: 1 | remaining: 1406s    
step 00269 (53.1%) | loss: 3.740594 | lrm: 0.59 | dt: 6190ms | tok/sec: 84,701 | mfu: 5.7% | epoch: 1 | remaining: 1400s    
step 00270 (53.3%) | loss: 3.751540 | lrm: 0.58 | dt: 6164ms | tok/sec: 85,053 | mfu: 5.8% | epoch: 1 | remaining: 1394s    
step 00271 (53.5%) | loss: 3.746932 | lrm: 0.58 | dt: 6170ms | tok/sec: 84,974 | mfu: 5.8% | epoch: 1 | remaining: 1388s    
step 00272 (53.7%) | loss: 3.752343 | lrm: 0.58 | dt: 6184ms | tok/sec: 84,779 | mfu: 5.7% | epoch: 1 | remaining: 1381s    
step 00273 (54.0%) | loss: 3.761172 | lrm: 0.58 | dt: 6242ms | tok/sec: 83,986 | mfu: 5.7% | epoch: 1 | remaining: 1375s    
step 00274 (54.2%) | loss: 3.748715 | lrm: 0.57 | dt: 6185ms | tok/sec: 84,762 | mfu: 5.7% | epoch: 1 | remaining: 1369s    
step 00275 (54.4%) | loss: 3.724708 | lrm: 0.57 | dt: 6182ms | tok/sec: 84,813 | mfu: 5.7% | epoch: 1 | remaining: 1363s    
step 00276 (54.6%) | loss: 3.705420 | lrm: 0.57 | dt: 6163ms | tok/sec: 85,069 | mfu: 5.8% | epoch: 1 | remaining: 1357s    
step 00277 (54.8%) | loss: 3.701910 | lrm: 0.57 | dt: 6173ms | tok/sec: 84,932 | mfu: 5.7% | epoch: 1 | remaining: 1351s    
step 00278 (55.0%) | loss: 3.695745 | lrm: 0.56 | dt: 6179ms | tok/sec: 84,853 | mfu: 5.7% | epoch: 1 | remaining: 1344s    
step 00279 (55.2%) | loss: 3.663404 | lrm: 0.56 | dt: 6180ms | tok/sec: 84,833 | mfu: 5.7% | epoch: 1 | remaining: 1338s    
step 00280 (55.4%) | loss: 3.673133 | lrm: 0.56 | dt: 6181ms | tok/sec: 84,823 | mfu: 5.7% | epoch: 1 | remaining: 1332s    
step 00281 (55.6%) | loss: 3.674393 | lrm: 0.55 | dt: 6176ms | tok/sec: 84,889 | mfu: 5.7% | epoch: 1 | remaining: 1326s    
step 00282 (55.8%) | loss: 3.668098 | lrm: 0.55 | dt: 6169ms | tok/sec: 84,990 | mfu: 5.8% | epoch: 1 | remaining: 1320s    
step 00283 (56.0%) | loss: 3.663546 | lrm: 0.55 | dt: 6166ms | tok/sec: 85,033 | mfu: 5.8% | epoch: 1 | remaining: 1313s    
step 00284 (56.2%) | loss: 3.648457 | lrm: 0.55 | dt: 6332ms | tok/sec: 82,798 | mfu: 5.6% | epoch: 2 | remaining: 1307s    
step 00285 (56.4%) | loss: 3.653002 | lrm: 0.54 | dt: 6160ms | tok/sec: 85,108 | mfu: 5.8% | epoch: 2 | remaining: 1301s    
step 00286 (56.6%) | loss: 3.637843 | lrm: 0.54 | dt: 6180ms | tok/sec: 84,831 | mfu: 5.7% | epoch: 2 | remaining: 1295s    
step 00287 (56.8%) | loss: 3.641471 | lrm: 0.54 | dt: 6163ms | tok/sec: 85,067 | mfu: 5.8% | epoch: 2 | remaining: 1289s    
step 00288 (57.0%) | loss: 3.634030 | lrm: 0.54 | dt: 6173ms | tok/sec: 84,935 | mfu: 5.7% | epoch: 2 | remaining: 1282s    
step 00289 (57.3%) | loss: 3.646725 | lrm: 0.53 | dt: 6178ms | tok/sec: 84,857 | mfu: 5.7% | epoch: 2 | remaining: 1276s    
step 00290 (57.5%) | loss: 3.665709 | lrm: 0.53 | dt: 6155ms | tok/sec: 85,181 | mfu: 5.8% | epoch: 2 | remaining: 1270s    
step 00291 (57.7%) | loss: 3.669117 | lrm: 0.53 | dt: 6179ms | tok/sec: 84,854 | mfu: 5.7% | epoch: 2 | remaining: 1264s    
step 00292 (57.9%) | loss: 3.667434 | lrm: 0.53 | dt: 6189ms | tok/sec: 84,718 | mfu: 5.7% | epoch: 2 | remaining: 1258s    
step 00293 (58.1%) | loss: 3.672427 | lrm: 0.52 | dt: 6163ms | tok/sec: 85,076 | mfu: 5.8% | epoch: 2 | remaining: 1252s    
step 00294 (58.3%) | loss: 3.685873 | lrm: 0.52 | dt: 6163ms | tok/sec: 85,071 | mfu: 5.8% | epoch: 2 | remaining: 1245s    
step 00295 (58.5%) | loss: 3.693866 | lrm: 0.52 | dt: 6179ms | tok/sec: 84,845 | mfu: 5.7% | epoch: 2 | remaining: 1239s    
step 00296 (58.7%) | loss: 3.693852 | lrm: 0.52 | dt: 6155ms | tok/sec: 85,186 | mfu: 5.8% | epoch: 2 | remaining: 1233s    
step 00297 (58.9%) | loss: 3.701621 | lrm: 0.51 | dt: 6160ms | tok/sec: 85,116 | mfu: 5.8% | epoch: 2 | remaining: 1227s    
step 00298 (59.1%) | loss: 3.715249 | lrm: 0.51 | dt: 6165ms | tok/sec: 85,040 | mfu: 5.8% | epoch: 2 | remaining: 1221s    
step 00299 (59.3%) | loss: 3.722116 | lrm: 0.51 | dt: 6149ms | tok/sec: 85,264 | mfu: 5.8% | epoch: 2 | remaining: 1215s    
step 00300 (59.5%) | loss: 3.714985 | lrm: 0.51 | dt: 6172ms | tok/sec: 84,950 | mfu: 5.8% | epoch: 2 | remaining: 1208s    
step 00301 (59.7%) | loss: 3.722941 | lrm: 0.50 | dt: 6173ms | tok/sec: 84,931 | mfu: 5.7% | epoch: 2 | remaining: 1202s    
step 00302 (59.9%) | loss: 3.682645 | lrm: 0.50 | dt: 6165ms | tok/sec: 85,044 | mfu: 5.8% | epoch: 2 | remaining: 1196s    
step 00303 (60.1%) | loss: 3.695217 | lrm: 0.50 | dt: 6168ms | tok/sec: 85,000 | mfu: 5.8% | epoch: 2 | remaining: 1190s    
step 00304 (60.3%) | loss: 3.696491 | lrm: 0.50 | dt: 6164ms | tok/sec: 85,053 | mfu: 5.8% | epoch: 2 | remaining: 1184s    
step 00305 (60.5%) | loss: 3.702215 | lrm: 0.49 | dt: 6166ms | tok/sec: 85,024 | mfu: 5.8% | epoch: 2 | remaining: 1178s    
step 00306 (60.7%) | loss: 3.694396 | lrm: 0.49 | dt: 6177ms | tok/sec: 84,877 | mfu: 5.7% | epoch: 2 | remaining: 1171s    
step 00307 (61.0%) | loss: 3.698856 | lrm: 0.49 | dt: 6192ms | tok/sec: 84,675 | mfu: 5.7% | epoch: 2 | remaining: 1165s    
step 00308 (61.2%) | loss: 3.693465 | lrm: 0.49 | dt: 6174ms | tok/sec: 84,914 | mfu: 5.7% | epoch: 2 | remaining: 1159s    
step 00309 (61.4%) | loss: 3.689330 | lrm: 0.48 | dt: 6190ms | tok/sec: 84,693 | mfu: 5.7% | epoch: 2 | remaining: 1153s    
step 00310 (61.6%) | loss: 3.696299 | lrm: 0.48 | dt: 6181ms | tok/sec: 84,821 | mfu: 5.7% | epoch: 2 | remaining: 1147s    
step 00311 (61.8%) | loss: 3.696854 | lrm: 0.48 | dt: 6192ms | tok/sec: 84,670 | mfu: 5.7% | epoch: 2 | remaining: 1141s    
step 00312 (62.0%) | loss: 3.703586 | lrm: 0.48 | dt: 6170ms | tok/sec: 84,977 | mfu: 5.8% | epoch: 2 | remaining: 1134s    
step 00313 (62.2%) | loss: 3.694620 | lrm: 0.47 | dt: 6155ms | tok/sec: 85,180 | mfu: 5.8% | epoch: 2 | remaining: 1128s    
step 00314 (62.4%) | loss: 3.702600 | lrm: 0.47 | dt: 6170ms | tok/sec: 84,975 | mfu: 5.8% | epoch: 2 | remaining: 1122s    
step 00315 (62.6%) | loss: 3.689944 | lrm: 0.47 | dt: 6341ms | tok/sec: 82,678 | mfu: 5.6% | epoch: 2 | remaining: 1116s    
step 00316 (62.8%) | loss: 3.680673 | lrm: 0.46 | dt: 6185ms | tok/sec: 84,761 | mfu: 5.7% | epoch: 2 | remaining: 1109s    
step 00317 (63.0%) | loss: 3.675121 | lrm: 0.46 | dt: 6179ms | tok/sec: 84,849 | mfu: 5.7% | epoch: 2 | remaining: 1103s    
step 00318 (63.2%) | loss: 3.680724 | lrm: 0.46 | dt: 6202ms | tok/sec: 84,531 | mfu: 5.7% | epoch: 2 | remaining: 1097s    
step 00319 (63.4%) | loss: 3.684294 | lrm: 0.46 | dt: 6188ms | tok/sec: 84,731 | mfu: 5.7% | epoch: 2 | remaining: 1091s    
step 00320 (63.6%) | loss: 3.692388 | lrm: 0.45 | dt: 6166ms | tok/sec: 85,025 | mfu: 5.8% | epoch: 2 | remaining: 1085s    
step 00321 (63.8%) | loss: 3.692745 | lrm: 0.45 | dt: 6201ms | tok/sec: 84,549 | mfu: 5.7% | epoch: 2 | remaining: 1079s    
step 00322 (64.0%) | loss: 3.697790 | lrm: 0.45 | dt: 6170ms | tok/sec: 84,975 | mfu: 5.8% | epoch: 2 | remaining: 1072s    
step 00323 (64.3%) | loss: 3.690310 | lrm: 0.45 | dt: 6170ms | tok/sec: 84,968 | mfu: 5.8% | epoch: 2 | remaining: 1066s    
step 00324 (64.5%) | loss: 3.686182 | lrm: 0.44 | dt: 6164ms | tok/sec: 85,049 | mfu: 5.8% | epoch: 2 | remaining: 1060s    
step 00325 (64.7%) | loss: 3.667876 | lrm: 0.44 | dt: 6197ms | tok/sec: 84,599 | mfu: 5.7% | epoch: 2 | remaining: 1054s    
step 00326 (64.9%) | loss: 3.660465 | lrm: 0.44 | dt: 6159ms | tok/sec: 85,119 | mfu: 5.8% | epoch: 2 | remaining: 1048s    
step 00327 (65.1%) | loss: 3.671579 | lrm: 0.44 | dt: 6183ms | tok/sec: 84,790 | mfu: 5.7% | epoch: 2 | remaining: 1042s    
step 00328 (65.3%) | loss: 3.677888 | lrm: 0.43 | dt: 6175ms | tok/sec: 84,902 | mfu: 5.7% | epoch: 2 | remaining: 1035s    
step 00329 (65.5%) | loss: 3.664372 | lrm: 0.43 | dt: 6176ms | tok/sec: 84,896 | mfu: 5.7% | epoch: 2 | remaining: 1029s    
step 00330 (65.7%) | loss: 3.656751 | lrm: 0.43 | dt: 6176ms | tok/sec: 84,888 | mfu: 5.7% | epoch: 2 | remaining: 1023s    
step 00331 (65.9%) | loss: 3.661773 | lrm: 0.43 | dt: 6169ms | tok/sec: 84,981 | mfu: 5.8% | epoch: 2 | remaining: 1017s    
step 00332 (66.1%) | loss: 3.665354 | lrm: 0.42 | dt: 6167ms | tok/sec: 85,020 | mfu: 5.8% | epoch: 2 | remaining: 1011s    
step 00333 (66.3%) | loss: 3.658116 | lrm: 0.42 | dt: 6155ms | tok/sec: 85,185 | mfu: 5.8% | epoch: 2 | remaining: 1004s    
step 00334 (66.5%) | loss: 3.672472 | lrm: 0.42 | dt: 6166ms | tok/sec: 85,025 | mfu: 5.8% | epoch: 2 | remaining: 998s    
step 00335 (66.7%) | loss: 3.663046 | lrm: 0.42 | dt: 6154ms | tok/sec: 85,193 | mfu: 5.8% | epoch: 2 | remaining: 992s    
step 00336 (66.9%) | loss: 3.660293 | lrm: 0.41 | dt: 6175ms | tok/sec: 84,903 | mfu: 5.7% | epoch: 2 | remaining: 986s    
step 00337 (67.1%) | loss: 3.634710 | lrm: 0.41 | dt: 6177ms | tok/sec: 84,873 | mfu: 5.7% | epoch: 2 | remaining: 980s    
step 00338 (67.3%) | loss: 3.631978 | lrm: 0.41 | dt: 6162ms | tok/sec: 85,086 | mfu: 5.8% | epoch: 2 | remaining: 974s    
step 00339 (67.5%) | loss: 3.635783 | lrm: 0.41 | dt: 6168ms | tok/sec: 85,002 | mfu: 5.8% | epoch: 2 | remaining: 967s    
step 00340 (67.8%) | loss: 3.614688 | lrm: 0.40 | dt: 6158ms | tok/sec: 85,138 | mfu: 5.8% | epoch: 2 | remaining: 961s    
step 00341 (68.0%) | loss: 3.613373 | lrm: 0.40 | dt: 6182ms | tok/sec: 84,812 | mfu: 5.7% | epoch: 2 | remaining: 955s    
step 00342 (68.2%) | loss: 3.614720 | lrm: 0.40 | dt: 6164ms | tok/sec: 85,050 | mfu: 5.8% | epoch: 2 | remaining: 949s    
step 00343 (68.4%) | loss: 3.621565 | lrm: 0.40 | dt: 6171ms | tok/sec: 84,966 | mfu: 5.8% | epoch: 2 | remaining: 943s    
step 00344 (68.6%) | loss: 3.626841 | lrm: 0.39 | dt: 6168ms | tok/sec: 84,995 | mfu: 5.8% | epoch: 2 | remaining: 937s    
step 00345 (68.8%) | loss: 3.615872 | lrm: 0.39 | dt: 6184ms | tok/sec: 84,778 | mfu: 5.7% | epoch: 2 | remaining: 930s    
step 00346 (69.0%) | loss: 3.607671 | lrm: 0.39 | dt: 6342ms | tok/sec: 82,669 | mfu: 5.6% | epoch: 2 | remaining: 924s    
step 00347 (69.2%) | loss: 3.613427 | lrm: 0.39 | dt: 6179ms | tok/sec: 84,844 | mfu: 5.7% | epoch: 2 | remaining: 918s    
step 00348 (69.4%) | loss: 3.616993 | lrm: 0.38 | dt: 6170ms | tok/sec: 84,971 | mfu: 5.8% | epoch: 2 | remaining: 912s    
step 00349 (69.6%) | loss: 3.624609 | lrm: 0.38 | dt: 6159ms | tok/sec: 85,126 | mfu: 5.8% | epoch: 2 | remaining: 906s    
step 00350 (69.8%) | loss: 3.619724 | lrm: 0.38 | dt: 6169ms | tok/sec: 84,982 | mfu: 5.8% | epoch: 2 | remaining: 899s    
step 00351 (70.0%) | loss: 3.614505 | lrm: 0.37 | dt: 6202ms | tok/sec: 84,541 | mfu: 5.7% | epoch: 2 | remaining: 893s    
step 00352 (70.2%) | loss: 3.618709 | lrm: 0.37 | dt: 6174ms | tok/sec: 84,912 | mfu: 5.7% | epoch: 2 | remaining: 887s    
step 00353 (70.4%) | loss: 3.631938 | lrm: 0.37 | dt: 6170ms | tok/sec: 84,977 | mfu: 5.8% | epoch: 2 | remaining: 881s    
step 00354 (70.6%) | loss: 3.632455 | lrm: 0.37 | dt: 6157ms | tok/sec: 85,158 | mfu: 5.8% | epoch: 2 | remaining: 875s    
step 00355 (70.8%) | loss: 3.633973 | lrm: 0.36 | dt: 6174ms | tok/sec: 84,913 | mfu: 5.7% | epoch: 2 | remaining: 869s    
step 00356 (71.0%) | loss: 3.645888 | lrm: 0.36 | dt: 6184ms | tok/sec: 84,780 | mfu: 5.7% | epoch: 2 | remaining: 862s    
step 00357 (71.3%) | loss: 3.637282 | lrm: 0.36 | dt: 6172ms | tok/sec: 84,945 | mfu: 5.8% | epoch: 2 | remaining: 856s    
step 00358 (71.5%) | loss: 3.635081 | lrm: 0.36 | dt: 6157ms | tok/sec: 85,156 | mfu: 5.8% | epoch: 2 | remaining: 850s    
step 00359 (71.7%) | loss: 3.644197 | lrm: 0.35 | dt: 6168ms | tok/sec: 85,008 | mfu: 5.8% | epoch: 2 | remaining: 844s    
step 00360 (71.9%) | loss: 3.631921 | lrm: 0.35 | dt: 6168ms | tok/sec: 85,007 | mfu: 5.8% | epoch: 2 | remaining: 838s    
step 00361 (72.1%) | loss: 3.628189 | lrm: 0.35 | dt: 6162ms | tok/sec: 85,085 | mfu: 5.8% | epoch: 2 | remaining: 832s    
step 00362 (72.3%) | loss: 3.628611 | lrm: 0.35 | dt: 6174ms | tok/sec: 84,919 | mfu: 5.7% | epoch: 2 | remaining: 825s    
step 00363 (72.5%) | loss: 3.626105 | lrm: 0.34 | dt: 6180ms | tok/sec: 84,841 | mfu: 5.7% | epoch: 2 | remaining: 819s    
step 00364 (72.7%) | loss: 3.629491 | lrm: 0.34 | dt: 6157ms | tok/sec: 85,147 | mfu: 5.8% | epoch: 2 | remaining: 813s    
step 00365 (72.9%) | loss: 3.611819 | lrm: 0.34 | dt: 6177ms | tok/sec: 84,871 | mfu: 5.7% | epoch: 2 | remaining: 807s    
step 00366 (73.1%) | loss: 3.598852 | lrm: 0.34 | dt: 6169ms | tok/sec: 84,992 | mfu: 5.8% | epoch: 2 | remaining: 801s    
step 00367 (73.3%) | loss: 3.594160 | lrm: 0.33 | dt: 6166ms | tok/sec: 85,024 | mfu: 5.8% | epoch: 2 | remaining: 795s    
step 00368 (73.5%) | loss: 3.602726 | lrm: 0.33 | dt: 6172ms | tok/sec: 84,945 | mfu: 5.8% | epoch: 2 | remaining: 788s    
step 00369 (73.7%) | loss: 3.596459 | lrm: 0.33 | dt: 6161ms | tok/sec: 85,098 | mfu: 5.8% | epoch: 2 | remaining: 782s    
step 00370 (73.9%) | loss: 3.594675 | lrm: 0.33 | dt: 6179ms | tok/sec: 84,847 | mfu: 5.7% | epoch: 2 | remaining: 776s    
step 00371 (74.1%) | loss: 3.603064 | lrm: 0.32 | dt: 6173ms | tok/sec: 84,928 | mfu: 5.7% | epoch: 2 | remaining: 770s    
step 00372 (74.3%) | loss: 3.594744 | lrm: 0.32 | dt: 6155ms | tok/sec: 85,180 | mfu: 5.8% | epoch: 2 | remaining: 764s    
step 00373 (74.5%) | loss: 3.590594 | lrm: 0.32 | dt: 6173ms | tok/sec: 84,933 | mfu: 5.7% | epoch: 2 | remaining: 758s    
step 00374 (74.7%) | loss: 3.578875 | lrm: 0.32 | dt: 6182ms | tok/sec: 84,803 | mfu: 5.7% | epoch: 2 | remaining: 751s    
step 00375 (75.0%) | loss: 3.579733 | lrm: 0.31 | dt: 6181ms | tok/sec: 84,821 | mfu: 5.7% | epoch: 2 | remaining: 745s    
step 00376 (75.2%) | loss: 3.576851 | lrm: 0.31 | dt: 6316ms | tok/sec: 83,011 | mfu: 5.6% | epoch: 2 | remaining: 739s    
step 00377 (75.4%) | loss: 3.581020 | lrm: 0.31 | dt: 6173ms | tok/sec: 84,939 | mfu: 5.8% | epoch: 2 | remaining: 733s    
step 00378 (75.6%) | loss: 3.589909 | lrm: 0.31 | dt: 6185ms | tok/sec: 84,766 | mfu: 5.7% | epoch: 2 | remaining: 726s    
step 00379 (75.8%) | loss: 3.604760 | lrm: 0.30 | dt: 6162ms | tok/sec: 85,082 | mfu: 5.8% | epoch: 2 | remaining: 720s    
step 00380 (76.0%) | loss: 3.602093 | lrm: 0.30 | dt: 6182ms | tok/sec: 84,806 | mfu: 5.7% | epoch: 2 | remaining: 714s    
step 00381 (76.2%) | loss: 3.614725 | lrm: 0.30 | dt: 6174ms | tok/sec: 84,922 | mfu: 5.7% | epoch: 2 | remaining: 708s    
step 00382 (76.4%) | loss: 3.609769 | lrm: 0.29 | dt: 6193ms | tok/sec: 84,661 | mfu: 5.7% | epoch: 2 | remaining: 702s    
step 00383 (76.6%) | loss: 3.601952 | lrm: 0.29 | dt: 6172ms | tok/sec: 84,951 | mfu: 5.8% | epoch: 2 | remaining: 696s    
step 00384 (76.8%) | loss: 3.587710 | lrm: 0.29 | dt: 6165ms | tok/sec: 85,041 | mfu: 5.8% | epoch: 2 | remaining: 689s    
step 00385 (77.0%) | loss: 3.603182 | lrm: 0.29 | dt: 6156ms | tok/sec: 85,172 | mfu: 5.8% | epoch: 2 | remaining: 683s    
step 00386 (77.2%) | loss: 3.595590 | lrm: 0.28 | dt: 6170ms | tok/sec: 84,974 | mfu: 5.8% | epoch: 2 | remaining: 677s    
step 00387 (77.4%) | loss: 3.590346 | lrm: 0.28 | dt: 6177ms | tok/sec: 84,872 | mfu: 5.7% | epoch: 2 | remaining: 671s    
step 00388 (77.6%) | loss: 3.582190 | lrm: 0.28 | dt: 6163ms | tok/sec: 85,070 | mfu: 5.8% | epoch: 2 | remaining: 665s    
step 00389 (77.8%) | loss: 3.563892 | lrm: 0.28 | dt: 6179ms | tok/sec: 84,845 | mfu: 5.7% | epoch: 2 | remaining: 659s    
